name,language,stars,forks,creation_date,last_commit_date,repo_url
chakra-ui,TypeScript,38095,3291,2019-08-17T14:27:54Z,2024-12-08T00:58:30Z,https://github.com/chakra-ui/chakra-ui
ClickHouse,C++,37967,6957,2016-06-02T08:28:18Z,2024-12-08T01:36:55Z,https://github.com/ClickHouse/ClickHouse
chinese-independent-developer,,37925,3162,2017-09-21T11:08:23Z,2024-12-07T14:17:54Z,https://github.com/1c7/chinese-independent-developer
Made-With-ML,Jupyter Notebook,37766,5981,2018-11-05T03:44:27Z,2024-08-18T04:34:15Z,https://github.com/GokuMohandas/Made-With-ML
nanoGPT,Python,37746,6025,2022-12-28T00:51:12Z,2024-08-19T10:49:32Z,https://github.com/karpathy/nanoGPT
impress.js,JavaScript,37686,6665,2011-12-28T22:23:19Z,2024-04-26T17:13:34Z,https://github.com/impress/impress.js
MPAndroidChart,Java,37683,9022,2014-04-25T14:29:47Z,2024-08-20T14:01:30Z,https://github.com/PhilJay/MPAndroidChart
styleguide,HTML,37591,13303,2015-05-20T19:18:59Z,2024-12-06T22:19:26Z,https://github.com/google/styleguide
50projects50days,CSS,37539,9218,2020-11-16T14:39:01Z,2024-08-20T13:14:49Z,https://github.com/bradtraversy/50projects50days
English-level-up-tips,HTML,37525,4153,2017-05-30T07:18:52Z,2024-07-13T17:58:27Z,https://github.com/byoungd/English-level-up-tips
cli,Go,37521,5888,2019-10-03T15:24:53Z,2024-12-06T17:53:08Z,https://github.com/cli/cli
airflow,Python,37512,14376,2015-04-13T18:04:58Z,2024-12-07T19:42:42Z,https://github.com/apache/airflow
zju-icicles,HTML,37473,9456,2016-06-28T16:17:32Z,2024-11-20T17:03:34Z,https://github.com/QSCTech/zju-icicles
tidb,Go,37442,5853,2015-09-06T04:01:52Z,2024-12-07T08:06:31Z,https://github.com/pingcap/tidb
langflow,Python,37307,4353,2023-02-08T22:28:03Z,2024-12-08T01:30:56Z,https://github.com/langflow-ai/langflow
phaser,JavaScript,37257,7103,2013-04-12T12:27:51Z,2024-11-21T03:35:29Z,https://github.com/phaserjs/phaser
llama_index,Python,37194,5339,2022-11-02T04:24:54Z,2024-12-08T02:26:10Z,https://github.com/run-llama/llama_index
FastChat,Python,37175,4573,2023-03-19T00:18:02Z,2024-11-29T21:46:41Z,https://github.com/lm-sys/FastChat
gorm,Go,37121,3938,2013-10-25T08:31:38Z,2024-12-06T02:27:44Z,https://github.com/go-gorm/gorm
termux-app,Java,37119,3897,2015-10-23T09:42:46Z,2024-10-28T07:45:40Z,https://github.com/termux/termux-app
freecodecamp.cn,CSS,37112,1371,2016-09-30T03:13:43Z,2023-07-16T16:48:59Z,https://github.com/FreeCodeCampChina/freecodecamp.cn
Open-Assistant,Python,37108,3243,2022-12-13T05:24:17Z,2024-08-17T01:55:35Z,https://github.com/LAION-AI/Open-Assistant
mitmproxy,Python,37085,4055,2010-02-16T04:10:13Z,2024-12-05T09:31:17Z,https://github.com/mitmproxy/mitmproxy
free,,37075,5744,2020-06-07T02:48:33Z,2024-08-20T09:43:55Z,https://github.com/freefq/free
preact,JavaScript,36925,1954,2015-09-11T02:40:18Z,2024-12-07T17:01:26Z,https://github.com/preactjs/preact
vim,Vim Script,36848,5480,2015-08-18T21:03:56Z,2024-12-07T15:30:36Z,https://github.com/vim/vim
quivr,Python,36837,3602,2023-05-12T23:53:30Z,2024-12-06T13:15:37Z,https://github.com/QuivrHQ/quivr
bevy,Rust,36814,3623,2020-01-18T21:13:55Z,2024-12-08T01:37:37Z,https://github.com/bevyengine/bevy
tutorials,Java,36760,54453,2013-04-29T18:26:36Z,2024-12-07T14:22:46Z,https://github.com/eugenp/tutorials
leveldb,C++,36725,7855,2014-08-27T21:17:52Z,2024-08-23T16:56:43Z,https://github.com/google/leveldb
v2rayNG,Kotlin,36699,5588,2019-05-15T02:15:31Z,2024-12-07T11:22:49Z,https://github.com/2dust/v2rayNG
interview_internal_reference,Python,36678,9441,2019-06-10T06:54:19Z,2024-05-20T12:04:02Z,https://github.com/0voice/interview_internal_reference
pure-bash-bible,Shell,36643,3292,2018-06-13T01:39:33Z,2023-11-28T03:26:23Z,https://github.com/dylanaraps/pure-bash-bible
GPT-SoVITS,Python,36637,4171,2024-01-14T18:05:21Z,2024-11-07T10:19:20Z,https://github.com/RVC-Boss/GPT-SoVITS
ant-design-pro,TypeScript,36628,8152,2017-08-25T10:40:44Z,2024-12-02T18:26:12Z,https://github.com/ant-design/ant-design-pro
python-cheatsheet,Python,36586,6484,2018-01-25T04:16:53Z,2024-12-07T17:34:58Z,https://github.com/gto76/python-cheatsheet
shellcheck,Haskell,36557,1780,2012-11-17T03:15:11Z,2024-11-30T02:13:34Z,https://github.com/koalaman/shellcheck
EasySpider,JavaScript,36384,4448,2020-07-18T02:41:27Z,2024-11-25T09:34:22Z,https://github.com/NaiboWang/EasySpider
bark,Jupyter Notebook,36374,4279,2023-04-07T19:34:48Z,2024-08-19T07:45:36Z,https://github.com/suno-ai/bark
tldraw,TypeScript,36205,2231,2021-05-09T11:48:37Z,2024-12-07T21:18:38Z,https://github.com/tldraw/tldraw
istio,Go,36201,7790,2016-11-18T23:57:21Z,2024-12-08T02:44:08Z,https://github.com/istio/istio
JavaFamily,,36186,7803,2019-11-12T04:26:18Z,2024-09-04T09:25:59Z,https://github.com/AobingJava/JavaFamily
manifesto,HTML,36175,1090,2023-08-13T16:17:24Z,2024-11-01T13:13:20Z,https://github.com/opentofu/manifesto
curl,C,36105,6465,2010-03-18T22:32:22Z,2024-12-07T21:48:01Z,https://github.com/curl/curl
aria2,C++,36100,3622,2010-11-27T09:41:48Z,2024-08-03T07:01:16Z,https://github.com/aria2/aria2
whisper.cpp,C++,36086,3689,2022-09-25T18:26:37Z,2024-12-06T13:35:09Z,https://github.com/ggerganov/whisper.cpp
streamlit,Python,36065,3113,2019-08-24T00:14:52Z,2024-12-08T01:26:51Z,https://github.com/streamlit/streamlit
GFPGAN,Python,35980,5965,2021-03-19T06:18:20Z,2024-07-26T18:44:02Z,https://github.com/TencentARC/GFPGAN
TTS,Python,35936,4402,2020-05-20T15:45:28Z,2024-08-16T12:07:14Z,https://github.com/coqui-ai/TTS
awesome-compose,HTML,35924,6782,2020-02-13T08:51:42Z,2024-12-03T04:28:11Z,https://github.com/docker/awesome-compose
v,V,35897,2170,2019-02-08T02:57:06Z,2024-12-08T02:09:17Z,https://github.com/vlang/v
wtfpython,Python,35882,2661,2017-08-28T20:22:19Z,2024-11-26T15:56:16Z,https://github.com/satwikkansal/wtfpython
deeplearningbook-chinese,TeX,35865,9111,2016-12-07T11:46:51Z,2019-12-03T04:25:44Z,https://github.com/exacity/deeplearningbook-chinese
typst,Rust,35857,962,2019-09-24T21:41:56Z,2024-12-07T17:29:58Z,https://github.com/typst/typst
DeepSpeed,Python,35787,4151,2020-01-23T18:35:18Z,2024-12-07T04:31:27Z,https://github.com/microsoft/DeepSpeed
og-aws,Shell,35776,3878,2016-07-13T17:30:16Z,2024-08-16T02:51:54Z,https://github.com/open-guides/og-aws
DragGAN,Python,35774,3449,2023-05-18T10:08:02Z,2024-05-18T17:51:40Z,https://github.com/XingangPan/DragGAN
lerna,TypeScript,35771,2262,2015-12-04T09:36:55Z,2024-12-06T00:59:20Z,https://github.com/lerna/lerna
arthas,Java,35758,7513,2018-08-29T17:15:57Z,2024-12-02T07:14:08Z,https://github.com/alibaba/arthas
taro,TypeScript,35705,4794,2018-04-08T09:32:26Z,2024-12-07T00:11:59Z,https://github.com/NervJS/taro
LLaMA-Factory,Python,35695,4394,2023-05-28T10:09:12Z,2024-12-06T12:32:41Z,https://github.com/hiyouga/LLaMA-Factory
tmux,C,35680,2129,2015-06-03T23:32:55Z,2024-12-06T12:01:50Z,https://github.com/tmux/tmux
photoprism,Go,35675,1975,2018-01-27T12:00:15Z,2024-12-07T14:46:53Z,https://github.com/photoprism/photoprism
jellyfin,C#,35633,3225,2018-12-09T06:36:45Z,2024-12-07T10:53:56Z,https://github.com/jellyfin/jellyfin
aspnetcore,C#,35622,10070,2014-03-11T06:09:42Z,2024-12-07T13:00:24Z,https://github.com/dotnet/aspnetcore
novu,TypeScript,35542,3917,2021-08-26T15:22:44Z,2024-12-07T19:56:41Z,https://github.com/novuhq/novu
autogen,Jupyter Notebook,35525,5135,2023-08-18T11:43:45Z,2024-12-08T03:39:16Z,https://github.com/microsoft/autogen
tesseract.js,JavaScript,35477,2238,2015-06-24T02:49:52Z,2024-10-19T10:48:00Z,https://github.com/naptha/tesseract.js
MockingBird,Python,35450,5211,2021-08-07T03:53:39Z,2024-11-15T05:00:29Z,https://github.com/babysor/MockingBird
devdocs,Ruby,35428,2372,2013-10-24T18:16:07Z,2024-12-07T15:24:56Z,https://github.com/freeCodeCamp/devdocs
wtfjs,JavaScript,35393,2562,2017-07-14T15:42:12Z,2023-11-30T19:14:21Z,https://github.com/denysdovhan/wtfjs
Summer2025-Internships,,35389,2794,2020-05-23T20:53:18Z,2024-12-08T02:46:14Z,https://github.com/SimplifyJobs/Summer2025-Internships
TrafficMonitor,C++,35346,3277,2017-07-30T02:51:17Z,2024-03-16T04:54:57Z,https://github.com/zhongyang219/TrafficMonitor
fullPage.js,JavaScript,35330,7289,2013-09-20T11:58:29Z,2024-12-02T17:46:21Z,https://github.com/alvarotrigo/fullPage.js
hello-algorithm,Java,35319,6473,2020-05-29T05:47:09Z,2023-06-13T04:13:17Z,https://github.com/geekxh/hello-algorithm
zig,Zig,35307,2576,2015-08-06T00:51:28Z,2024-12-07T21:21:36Z,https://github.com/ziglang/zig
shadowsocks-android,Kotlin,35298,11570,2012-12-16T13:40:29Z,2024-11-02T21:35:36Z,https://github.com/shadowsocks/shadowsocks-android
awesome-remote-job,,35260,3952,2015-01-02T00:31:34Z,2024-12-05T19:32:19Z,https://github.com/lukasz-madon/awesome-remote-job
koa,JavaScript,35257,3228,2013-07-20T18:53:45Z,2024-12-06T15:21:51Z,https://github.com/koajs/koa
expo,TypeScript,35236,5634,2016-08-15T17:14:25Z,2024-12-08T00:39:57Z,https://github.com/expo/expo
sheetjs,,35230,7990,2012-12-03T19:25:52Z,2024-04-18T08:06:46Z,https://github.com/SheetJS/sheetjs
trpc,TypeScript,35204,1263,2020-07-18T01:17:11Z,2024-12-07T21:59:40Z,https://github.com/trpc/trpc
coolify,PHP,35164,1940,2021-01-25T20:54:01Z,2024-12-07T13:36:33Z,https://github.com/coollabsio/coolify
WeChatMsg,Python,35113,3664,2023-01-11T05:03:49Z,2024-11-26T04:22:23Z,https://github.com/LC044/WeChatMsg
insomnia,JavaScript,35086,1990,2016-04-23T03:54:26Z,2024-12-07T17:24:58Z,https://github.com/Kong/insomnia
AI-For-Beginners,Jupyter Notebook,35081,5973,2021-03-03T16:27:36Z,2024-11-11T19:55:47Z,https://github.com/microsoft/AI-For-Beginners
lottie-android,Java,35058,5413,2016-10-06T22:42:42Z,2024-12-04T18:32:45Z,https://github.com/airbnb/lottie-android
interview,C++,35005,7994,2018-02-09T09:49:48Z,2024-03-19T06:44:41Z,https://github.com/huihut/interview
googletest,C++,34987,10182,2015-07-28T15:07:53Z,2024-11-20T17:39:02Z,https://github.com/google/googletest
date-fns,TypeScript,34984,1798,2014-10-06T10:24:22Z,2024-09-23T08:07:29Z,https://github.com/date-fns/date-fns
nativefier,TypeScript,34969,2215,2015-07-05T05:56:42Z,2023-09-29T13:45:16Z,https://github.com/nativefier/nativefier
pandoc,Haskell,34967,3398,2010-03-20T20:34:23Z,2024-12-08T01:56:45Z,https://github.com/jgm/pandoc
memos,Go,34956,2505,2021-12-08T15:30:18Z,2024-12-07T04:26:54Z,https://github.com/usememos/memos
gym,Python,34940,8612,2016-04-27T14:59:16Z,2024-10-11T20:07:05Z,https://github.com/openai/gym
hackathon-starter,JavaScript,34917,8184,2013-11-13T17:24:12Z,2024-05-13T15:04:44Z,https://github.com/sahat/hackathon-starter
Files,C#,34886,2213,2019-01-04T18:19:14Z,2024-12-06T04:16:57Z,https://github.com/files-community/Files
appsmith,TypeScript,34835,3767,2020-06-30T04:07:36Z,2024-12-07T12:00:59Z,https://github.com/appsmithorg/appsmith
955.WLB,,34802,1754,2019-03-27T23:53:37Z,2024-05-24T09:37:54Z,https://github.com/formulahendry/955.WLB
lapce,Rust,34762,1048,2018-02-06T08:41:06Z,2024-12-08T00:49:15Z,https://github.com/lapce/lapce
awesome-react-native,JavaScript,34733,4000,2015-03-26T19:58:06Z,2024-07-05T13:12:41Z,https://github.com/jondot/awesome-react-native
LLMs-from-scratch,Jupyter Notebook,34715,4265,2023-07-23T18:15:57Z,2024-11-18T10:52:42Z,https://github.com/rasbt/LLMs-from-scratch
glide,Java,34710,6126,2013-07-08T22:52:33Z,2024-12-03T02:12:49Z,https://github.com/bumptech/glide
carbon,JavaScript,34689,1916,2017-06-16T02:50:28Z,2024-08-02T03:08:17Z,https://github.com/carbon-app/carbon
the-way-to-go_ZH_CN,Go,34650,8613,2013-03-24T17:18:38Z,2024-08-14T07:04:25Z,https://github.com/unknwon/the-way-to-go_ZH_CN
TaskMatrix,Python,34560,3317,2023-03-02T09:04:28Z,2024-01-06T02:41:20Z,https://github.com/chenfei-wu/TaskMatrix
typeorm,TypeScript,34528,6343,2016-02-29T07:41:14Z,2024-11-28T12:57:13Z,https://github.com/typeorm/typeorm
google-research,Jupyter Notebook,34445,7943,2018-10-04T18:42:48Z,2024-12-06T04:47:35Z,https://github.com/google-research/google-research
gradio,Python,34439,2615,2018-12-19T08:24:04Z,2024-12-07T16:00:05Z,https://github.com/gradio-app/gradio
node-v0.x-archive,,34422,7308,2009-05-27T16:29:46Z,2024-08-15T20:32:32Z,https://github.com/nodejs/node-v0.x-archive
fd,Rust,34396,815,2017-05-09T21:27:10Z,2024-12-02T16:16:39Z,https://github.com/sharkdp/fd
zod,TypeScript,34389,1209,2020-03-07T20:59:08Z,2024-12-08T02:01:48Z,https://github.com/colinhacks/zod
daisyui,Svelte,34365,1311,2020-11-28T22:57:27Z,2024-12-08T03:12:52Z,https://github.com/saadeghi/daisyui
metasploit-framework,Ruby,34358,14025,2011-08-30T06:13:20Z,2024-12-07T15:05:00Z,https://github.com/rapid7/metasploit-framework
ray,Python,34327,5832,2016-10-25T19:38:30Z,2024-12-07T02:55:18Z,https://github.com/ray-project/ray
OpenBB,Python,34296,3149,2020-12-20T10:46:38Z,2024-12-08T03:03:29Z,https://github.com/OpenBB-finance/OpenBB
maybe,Ruby,34271,2459,2024-01-01T22:23:46Z,2024-12-07T00:37:21Z,https://github.com/maybe-finance/maybe
vim-plug,Vim Script,34262,1929,2013-09-10T14:58:51Z,2024-07-09T11:19:22Z,https://github.com/junegunn/vim-plug
halo,Java,34239,9735,2018-03-21T12:56:52Z,2024-12-05T08:45:15Z,https://github.com/halo-dev/halo
fiber,Go,34218,1682,2020-01-16T03:59:20Z,2024-12-07T03:41:12Z,https://github.com/gofiber/fiber
compose,Go,34206,5259,2013-12-09T11:40:58Z,2024-12-06T15:46:42Z,https://github.com/docker/compose
Awesome-Design-Tools,JavaScript,34206,2078,2019-02-12T13:55:30Z,2024-07-28T19:57:31Z,https://github.com/goabstract/Awesome-Design-Tools
caffe,C++,34144,18671,2013-09-12T18:39:48Z,2024-07-31T23:10:28Z,https://github.com/BVLC/caffe
cli,Python,34139,3685,2012-02-25T12:39:13Z,2024-11-01T17:35:37Z,https://github.com/httpie/cli
RSSHub,TypeScript,34131,7600,2018-04-02T14:43:21Z,2024-12-08T01:31:45Z,https://github.com/DIYgod/RSSHub
helix,Rust,34127,2525,2020-06-01T04:26:56Z,2024-12-08T03:35:29Z,https://github.com/helix-editor/helix
penpot,Clojure,34101,1734,2015-12-29T22:09:07Z,2024-12-05T16:46:04Z,https://github.com/penpot/penpot
HanLP,Python,34071,10210,2014-10-09T06:36:16Z,2024-12-07T09:51:21Z,https://github.com/hankcs/HanLP
clipboard.js,JavaScript,34054,3977,2015-09-18T23:04:55Z,2024-01-09T17:45:20Z,https://github.com/zenorocha/clipboard.js
formik,TypeScript,34032,2793,2017-06-14T19:50:59Z,2024-10-18T03:18:36Z,https://github.com/jaredpalmer/formik
jsoncrack.com,TypeScript,33971,2181,2022-01-30T15:25:18Z,2024-12-07T22:03:01Z,https://github.com/AykutSarac/jsoncrack.com
12306,Python,33907,9792,2017-05-17T12:23:40Z,2023-04-02T03:19:43Z,https://github.com/testerSunshine/12306
gold-miner,,33833,5028,2015-11-04T03:29:13Z,2024-04-17T09:44:37Z,https://github.com/xitu/gold-miner
awesome-javascript,,33759,4431,2014-07-01T15:59:02Z,2024-09-03T13:01:53Z,https://github.com/sorrycc/awesome-javascript
slidev,TypeScript,33755,1377,2021-04-24T01:25:23Z,2024-12-04T07:13:41Z,https://github.com/slidevjs/slidev
ultralytics,Python,33656,6476,2022-09-11T16:39:45Z,2024-12-08T00:20:16Z,https://github.com/ultralytics/ultralytics
shadowsocks,Python,33590,18577,2012-04-20T13:10:49Z,2024-04-01T09:07:32Z,https://github.com/shadowsocks/shadowsocks
netty,Java,33552,15968,2010-11-09T09:22:21Z,2024-12-07T13:35:54Z,https://github.com/netty/netty
ccxt,Python,33499,7576,2017-05-14T15:41:56Z,2024-12-07T15:48:42Z,https://github.com/ccxt/ccxt
REKCARC-TSC-UHT,HTML,33498,7656,2019-04-05T03:31:23Z,2024-07-23T16:09:42Z,https://github.com/PKUanonym/REKCARC-TSC-UHT
ruff,Rust,33479,1121,2022-08-09T17:17:44Z,2024-12-07T17:34:50Z,https://github.com/astral-sh/ruff
jieba,Python,33469,6724,2012-09-29T07:52:01Z,2024-08-21T09:23:45Z,https://github.com/fxsjy/jieba
react-beautiful-dnd,JavaScript,33456,2594,2017-08-09T03:37:15Z,2024-12-06T03:52:24Z,https://github.com/atlassian/react-beautiful-dnd
Pake,Rust,33414,5868,2022-10-14T09:32:57Z,2024-12-06T09:49:55Z,https://github.com/tw93/Pake
logseq,Clojure,33364,1953,2020-05-23T00:06:06Z,2024-12-07T03:10:30Z,https://github.com/logseq/logseq
AndroidUtilCode,Java,33363,10692,2016-07-30T18:18:32Z,2024-08-15T10:38:10Z,https://github.com/Blankj/AndroidUtilCode
marked,JavaScript,33360,3391,2011-07-24T13:15:51Z,2024-11-29T05:25:05Z,https://github.com/markedjs/marked
ToolJet,JavaScript,33342,4321,2021-03-30T08:51:34Z,2024-12-07T13:38:23Z,https://github.com/ToolJet/ToolJet
AFNetworking,Objective-C,33336,10384,2011-05-31T21:28:44Z,2023-01-17T19:30:05Z,https://github.com/AFNetworking/AFNetworking
awesome-shell,,33307,2384,2014-07-07T01:57:42Z,2024-08-21T06:53:29Z,https://github.com/alebcay/awesome-shell
spacedrive,TypeScript,33247,993,2021-09-27T05:09:04Z,2024-12-02T21:45:41Z,https://github.com/spacedriveapp/spacedrive
brackets,JavaScript,33243,7622,2011-12-07T21:14:40Z,2022-06-12T08:19:24Z,https://github.com/adobe/brackets
spring-boot-demo,Java,33187,10901,2017-11-10T06:27:29Z,2024-07-24T02:02:52Z,https://github.com/xkcoding/spring-boot-demo
system-design,,33151,3657,2022-08-15T18:59:54Z,2024-04-10T15:00:47Z,https://github.com/karanpratapsingh/system-design
LeetCode-Go,Go,33146,5726,2017-07-18T00:06:14Z,2024-10-25T18:16:30Z,https://github.com/halfrost/LeetCode-Go
XX-Net,Python,33086,7689,2015-01-15T09:35:51Z,2024-06-11T04:53:12Z,https://github.com/XX-net/XX-Net
gulp,JavaScript,33025,4226,2013-07-04T05:26:06Z,2024-05-31T22:23:47Z,https://github.com/gulpjs/gulp
immutable-js,TypeScript,32971,1786,2014-07-02T06:02:29Z,2024-11-19T21:29:05Z,https://github.com/immutable-js/immutable-js
nushell,Rust,32916,1703,2019-05-10T16:59:42Z,2024-12-07T15:55:15Z,https://github.com/nushell/nushell
zxing,Java,32901,9366,2011-10-12T14:07:27Z,2024-11-25T06:53:18Z,https://github.com/zxing/zxing
easyexcel,Java,32845,7590,2018-02-06T03:14:08Z,2024-10-29T06:07:07Z,https://github.com/alibaba/easyexcel
ChatTTS,Python,32829,3558,2024-05-27T18:26:49Z,2024-12-03T16:18:54Z,https://github.com/2noise/ChatTTS
GitHubDaily,,32822,3590,2018-12-30T13:56:58Z,2024-05-29T08:56:25Z,https://github.com/GitHubDaily/GitHubDaily
cal.com,TypeScript,32791,8158,2021-03-22T13:47:42Z,2024-12-07T10:24:30Z,https://github.com/calcom/cal.com
sqlmap,Python,32789,5744,2012-06-26T09:52:15Z,2024-12-04T09:08:04Z,https://github.com/sqlmapproject/sqlmap
husky,JavaScript,32741,1037,2014-06-23T12:14:21Z,2024-11-26T00:20:16Z,https://github.com/typicode/husky
framework,PHP,32726,11060,2013-01-10T21:27:28Z,2024-12-06T19:39:49Z,https://github.com/laravel/framework
JavaScript,JavaScript,32623,5612,2017-07-13T06:12:33Z,2024-11-16T16:08:18Z,https://github.com/TheAlgorithms/JavaScript
ijkplayer,C,32613,8136,2013-06-03T04:12:04Z,2024-08-13T00:53:33Z,https://github.com/bilibili/ijkplayer
solid,TypeScript,32574,932,2018-04-24T16:36:27Z,2024-11-20T15:26:09Z,https://github.com/solidjs/solid
fastify,JavaScript,32561,2321,2016-09-28T19:10:14Z,2024-12-07T10:47:58Z,https://github.com/fastify/fastify
pytorch-image-models,Python,32525,4780,2019-02-02T05:51:12Z,2024-12-06T20:06:56Z,https://github.com/huggingface/pytorch-image-models
ShadowsocksX-NG,Swift,32499,7945,2016-06-10T11:49:00Z,2024-10-29T12:19:30Z,https://github.com/shadowsocks/ShadowsocksX-NG
carbon-lang,C++,32420,1480,2020-04-27T21:45:16Z,2024-12-08T02:37:30Z,https://github.com/carbon-language/carbon-lang
Langchain-Chatchat,TypeScript,32353,5615,2023-03-31T12:12:45Z,2024-11-29T05:06:44Z,https://github.com/chatchat-space/Langchain-Chatchat
harness,Go,32308,2820,2014-02-07T07:54:44Z,2024-12-07T17:11:55Z,https://github.com/harness/harness
linux-command,Markdown,32299,6191,2016-11-12T15:44:26Z,2024-11-29T02:25:52Z,https://github.com/jaywcjlove/linux-command
material-design-lite,HTML,32286,5026,2015-01-14T22:01:33Z,2024-07-22T20:40:09Z,https://github.com/google/material-design-lite
Coursera-ML-AndrewNg-Notes,HTML,32263,10646,2017-11-04T10:04:08Z,2024-06-10T00:47:49Z,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes
Flowise,TypeScript,32188,16780,2023-03-31T12:23:09Z,2024-12-08T01:24:29Z,https://github.com/FlowiseAI/Flowise
awesome-awesomeness,Ruby,32148,3559,2014-07-08T05:44:19Z,2024-06-02T22:46:41Z,https://github.com/bayandin/awesome-awesomeness
Python,Python,32049,12320,2011-11-30T09:04:08Z,2024-12-06T19:33:11Z,https://github.com/geekcomputers/Python
leetcode,Java,32025,7672,2018-09-16T14:03:03Z,2024-12-07T01:47:39Z,https://github.com/doocs/leetcode
gpt-pilot,Python,32010,3233,2023-08-16T11:56:07Z,2024-10-03T14:56:36Z,https://github.com/Pythagora-io/gpt-pilot
AgentGPT,TypeScript,32005,9253,2023-04-07T02:29:19Z,2024-10-07T09:32:51Z,https://github.com/reworkd/AgentGPT
spotube,Dart,31945,1323,2021-02-14T03:17:58Z,2024-12-01T13:01:32Z,https://github.com/KRTirtho/spotube
freqtrade,Python,31940,6461,2017-05-17T23:48:53Z,2024-12-07T16:50:00Z,https://github.com/freqtrade/freqtrade
poetry,Python,31919,2281,2018-02-28T15:23:47Z,2024-12-06T16:29:16Z,https://github.com/python-poetry/poetry
NewPipe,Java,31875,3086,2015-09-03T23:39:26Z,2024-12-05T13:37:24Z,https://github.com/TeamNewPipe/NewPipe
engineering-blogs,Ruby,31842,1642,2015-06-13T18:25:17Z,2024-08-21T13:01:11Z,https://github.com/kilimchoi/engineering-blogs
faiss,C++,31825,3666,2017-02-07T16:07:05Z,2024-12-06T22:24:48Z,https://github.com/facebookresearch/faiss
run,,31744,2627,2022-04-10T05:42:40Z,2024-07-31T03:44:51Z,https://github.com/The-Run-Philosophy-Organization/run
chatgpt-on-wechat,Python,31736,8252,2022-08-07T08:33:41Z,2024-12-02T13:53:52Z,https://github.com/zhayujie/chatgpt-on-wechat
certbot,Python,31686,3411,2014-11-12T02:52:20Z,2024-12-06T20:37:20Z,https://github.com/certbot/certbot
beego,Go,31667,5623,2012-02-29T02:32:08Z,2024-12-01T07:36:38Z,https://github.com/beego/beego
zsh-autosuggestions,Shell,31639,1874,2013-10-26T16:09:37Z,2024-11-26T03:07:39Z,https://github.com/zsh-users/zsh-autosuggestions
android-open-project,,31638,11925,2014-01-05T15:20:15Z,2024-07-08T20:33:59Z,https://github.com/Trinea/android-open-project
upscayl,TypeScript,31596,1461,2022-07-30T17:19:20Z,2024-11-25T13:50:08Z,https://github.com/upscayl/upscayl
chatgpt-web,Vue,31592,11222,2023-02-09T03:21:37Z,2024-08-16T15:26:57Z,https://github.com/Chanzhaoyu/chatgpt-web
vllm,Python,31473,4778,2023-02-09T11:23:20Z,2024-12-07T20:06:08Z,https://github.com/vllm-project/vllm
openpose,C++,31428,7879,2017-04-24T14:06:31Z,2024-08-03T01:59:11Z,https://github.com/CMU-Perceptual-Computing-Lab/openpose
vault,Go,31363,4236,2015-02-25T00:15:59Z,2024-12-07T01:01:25Z,https://github.com/hashicorp/vault
swc,Rust,31340,1236,2017-12-22T11:40:14Z,2024-12-07T09:01:18Z,https://github.com/swc-project/swc
How-To-Ask-Questions-The-Smart-Way,JavaScript,31336,5659,2015-03-28T16:52:40Z,2024-04-14T04:42:07Z,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way
portainer,TypeScript,31261,2493,2016-05-19T20:15:28Z,2024-12-06T13:12:16Z,https://github.com/portainer/portainer
graphql-engine,TypeScript,31219,2777,2018-06-18T07:57:36Z,2024-12-06T17:42:13Z,https://github.com/hasura/graphql-engine
modern-unix,,31200,787,2021-01-12T00:50:14Z,2024-09-10T19:48:56Z,https://github.com/ibraheemdev/modern-unix
milvus,Go,31186,2959,2019-09-16T06:43:43Z,2024-12-07T06:42:46Z,https://github.com/milvus-io/milvus
plane,TypeScript,31090,1757,2022-11-19T12:55:01Z,2024-12-07T19:21:06Z,https://github.com/makeplane/plane
awesome-php,,31067,5078,2013-11-26T03:14:19Z,2024-12-03T15:47:45Z,https://github.com/ziadoz/awesome-php
nps,Go,30946,5606,2018-11-04T13:22:51Z,2024-05-30T03:51:08Z,https://github.com/ehang-io/nps
jQuery-File-Upload,PHP,30944,7940,2010-12-01T15:35:32Z,2023-05-25T09:11:07Z,https://github.com/blueimp/jQuery-File-Upload
AnotherRedisDesktopManager,JavaScript,30941,2587,2019-01-08T06:01:56Z,2024-12-03T12:23:35Z,https://github.com/qishibo/AnotherRedisDesktopManager
yew,MDX,30924,1429,2017-12-16T14:19:02Z,2024-12-06T03:25:42Z,https://github.com/yewstack/yew
mattermost,TypeScript,30909,7411,2015-06-15T06:50:02Z,2024-12-07T18:00:21Z,https://github.com/mattermost/mattermost
selenium,Java,30908,8226,2013-01-14T21:40:56Z,2024-12-07T03:31:52Z,https://github.com/SeleniumHQ/selenium
C-Plus-Plus,C++,30894,7282,2016-07-16T10:19:45Z,2024-11-24T15:01:38Z,https://github.com/TheAlgorithms/C-Plus-Plus
rxjs,TypeScript,30846,3006,2015-03-15T06:17:10Z,2024-06-28T08:43:02Z,https://github.com/ReactiveX/rxjs
vimrc,Vim Script,30825,7303,2012-05-29T16:19:29Z,2024-10-06T08:26:02Z,https://github.com/amix/vimrc
serenity,C++,30819,3190,2018-12-02T19:28:41Z,2024-12-07T15:56:12Z,https://github.com/SerenityOS/serenity
ControlNet,Python,30815,2769,2023-02-01T02:43:30Z,2024-02-25T09:49:39Z,https://github.com/lllyasviel/ControlNet
